Tweet_count,Username,Text,Created At,Retweets,Likes
51,Thanthi TV,"#BREAKING || கூட்ட அரங்கில் தவெக பவுன்சர்கள் - செய்தியாளர்கள் இடையே தள்ளுமுள்ளு

தவெக பவுன்சர்கள் - செய்தியாளர்கள் இடையே தள்ளுமுள்ளு

பவுன்சரால் தாக்கப்பட்டு காயம் அடைந்த செய்தியாளர் மருத்துவமனைக்கு அனுப்பி வைப்பு

#TVK #TVKVijay‌ #Vijay #Bouncers #Chennai #Reporters #NewsChannel https://t.co/jKXWUpMYNi",Wed Feb 26 05:31:35 +0000 2025,42,135
52,TVK Party Updates,"#தமிழக_வெற்றிக்_கழகம் 

மாநாட்டுச் சிறப்புக் குழுக்கள்

#தவெக_மாநாடு
#TVKVijay
@tvkvijayhq @BussyAnand https://t.co/09GzC86B0j",Mon Oct 14 11:28:53 +0000 2024,991,2642
53,Sumi,"நீங்களே  சொல்லிக்கக் கூடாது அப்பா அப்பான்னு... மக்கள் சொல்லணும்...  🧐

#TVKForTN #TVK https://t.co/o5LZJQ7oDj",Mon Feb 24 06:01:17 +0000 2025,268,831
54,தமிழக வெற்றிக் கழகம் (செய்திகள்),https://t.co/UAxFas7Zj4,Wed Feb 26 04:28:47 +0000 2025,220,2993
55,MAHI 𝕏,"ஸ்டாலின் உங்களுக்கு தான் ஓட்டு போடுவார்!🫢🤣

#tvk #tvkvijay #vijay #GetOut

 https://t.co/cKevUBQ32X",Wed Feb 26 06:44:12 +0000 2025,346,1036
56,Troll VIJAY,"#TVK Ku Vote Poduven’Nu Solra #THALA Fans RETWEET PANNUNGA !

Namma VIJAY Fans Ku Support Panna Maatom nu nenaikura Party’s Ku Paadama Amaiyattum 👍

#TVKForTN https://t.co/50SylXihHW",Fri Feb 21 09:07:29 +0000 2025,1537,2962
57,TVK IT Wing,"Cutest of all time 😻

#இரண்டாம்_ஆண்டில்_தவெக

https://t.co/D24BJPDytp",Wed Feb 26 05:57:54 +0000 2025,672,2406
58,VIJAY VIGNESH 🇪🇦 TVK 🇪🇦,"Thank you  john cena  to  follow me 😭😭😭 

Come to India and join the TVK party President Vijay 🤣🤣 https://t.co/iKX9VRHWAo",Tue Feb 25 15:06:16 +0000 2025,4,20
59,𝗩𝗧𝗠ᵀⱽᴷ,"நாங்க இறங்கினாலே சம்பவம் தான் 🔥🔥🔥 #TVKForTN

https://t.co/ySAAOdNx33",Fri Feb 21 09:40:14 +0000 2025,1296,2224
60,TVK Vijay Trends,"1 RETWEET = 1 Vote For #TVK 🔥

 #TVKForTN https://t.co/3rfgGJfg77",Fri Feb 21 12:31:36 +0000 2025,1336,1744
