Tweet_count,Username,Text,Created At,Retweets,Likes,Category
111,நெற்களஞ்சியம்❤💛,காய்த்த மரம்தான் கல்லடி படும் பழங்கள் நிறைந்திருக்கும் மரங்கள் மீதுதான் கல்வீசிப் பழங்களைப் பறிக்கப் பார்ப்பார்கள்,Tue Feb 25 04:24:55 +0000 2025,9,9,Naam Tamilar Katchi
112,suresh periyasamy,dai idu thaan koomuttai da saaatai neenga enduku aracial panna vanthinga inu theriyama mulikira da naam tamilar katchi ungala alara vittachu da dmk and bjp sombu,Fri Feb 14 12:28:00 +0000 2025,0,0,Naam Tamilar Katchi
113,TNMedia Channels,watch கலப்படத்தை கட்டுப்படுத்த முடியாது என்றால் ஏன் முதல்வராக இருக்கீங்க,Mon Feb 24 10:28:54 +0000 2025,60,76,Naam Tamilar Katchi
114,Lokmat Times Nagpur,the has secured a significant victory in the erode east bypoll winning by a substantial margin of over 91000 votes against actorpolitician seemans naam tamilar katchi ntk,Sat Feb 08 13:46:59 +0000 2025,0,0,Naam Tamilar Katchi
115,Srihari..,முதலாளிங்குற பதவிய இழந்துட்ட be careful ஆனா அடி ஒவ்வொன்னும் இடியா இறங்குது போல enjoy,Mon Feb 24 16:25:05 +0000 2025,0,2,Naam Tamilar Katchi
116,Tamil The Hindu,நாம் தமிழர் கட்சி மகளிர் பாசறை நிர்வாகி காளியம்மாள் விலகல்,Sun Feb 23 01:57:44 +0000 2025,0,9,Naam Tamilar Katchi
117,Udhav Naig,naam tamilar katchis failure to even get their deposit in what was essentially a twohorse race in erode east shows that seeman has a long way to go before he can realistically think of having a shot at winning even a few seats yet periyar is not an election issue in tn,Sun Feb 09 15:28:46 +0000 2025,0,0,Naam Tamilar Katchi
1,Pradeep kumar,tamil nadu party will be highly reduce the dmk aiadmk vote share percentages in 2026 elections sure 2026 is ours ிழகவெற்றிக்கழகம்,Mon Feb 10 10:26:18 +0000 2025,348,1978,Tamil Nadu Elections 2026
2,SS Iyengar 🇮🇳,when the tn bjp party lead elections are happening my take on how the 2026 electoral politics would evolve i firmly believe admk will not align with bjp in 2026 to be favored by d eco system my write up as an image instead of a multiple message thread,Fri Jan 17 14:21:05 +0000 2025,52,253,Tamil Nadu Elections 2026
3,Prashanth Kini,upcoming tamil nadu assembly elections dmk will regain the power dmk vote share and seats reduce drastically bjp will be the big gainer aiadmk is the big loser annamalai will become opposition leader,Mon Feb 10 12:26:09 +0000 2025,134,1395,Tamil Nadu Elections 2026
4,George 🍿🎥,will be a formidable player in the tamil nadu 2026 assembly elections as is set to break the monopoly,Thu Feb 13 04:26:09 +0000 2025,450,2257,Tamil Nadu Elections 2026
5,Devanayagam,tamil nadu elections 2026 thalaivar vijay vs stalin vs others,Sun Feb 09 14:21:29 +0000 2025,7,18,Tamil Nadu Elections 2026
6,Prashanth Kini,my prediction about tamil nadu vidhan sabha elections in 2026 dmk going to win the election m k stalin again become cm dmk seats and vote share come down aidmk going to collapse bjps seats and vote share increase annamalai become opposition leader,Fri Dec 08 03:59:19 +0000 2023,62,623,Tamil Nadu Elections 2026
7,Filmfare,as per reports on a leading news portal has been granted ylevel security with an entourage in tamil nadu as he sets his gaze on the 2026 assembly elections,Sat Feb 15 09:27:21 +0000 2025,583,2749,Tamil Nadu Elections 2026
8,Vetri Vel Mahesh.... 🪷🪷🪷😍,shri annamalai of bjp will rule tamilnadu from 2026,Fri Nov 27 16:02:48 +0000 2020,33,601,Tamil Nadu Elections 2026
9,Pagan Advocate,if going by current patterns bjp led nda can have a terrific performance in 20282029 elections in tamil nadu however 2026 is not bjps election in tn,Tue Feb 11 06:57:17 +0000 2025,25,131,Tamil Nadu Elections 2026
10,Vasanth Lakshman,with or without pk with or without any alliance partner with or without the support of main stream media no one can stop and winning the 2026 tn elections eps will be the next chief minister of tamil nadu mark this tweet if you have a doubt,Tue Feb 11 08:50:50 +0000 2025,44,271,Tamil Nadu Elections 2026
11,Political Views,actor vijay said that the bjp is his ideological rival and the dmk is political rival today even the new party formed by vijay cannot ignore bjp in tamil nadu by opposing the ideology of bjp vijay is eyeing the minority vote bank of dmk in 2026 tamil nadu elections,Sun Oct 27 16:22:28 +0000 2024,64,498,Tamil Nadu Elections 2026
12,Political Views,after tamil actor vijays statement on caa it has become completely clear that his party tamilaga vettri kazhagam will also go for the same vote bank as dmk and aiadmk this means that there will be a fight of annamalai vs all in the 2026 tamil nadu assembly elections,Tue Mar 12 10:03:01 +0000 2024,77,506,Tamil Nadu Elections 2026
13,Vasanth Lakshman,ground reality people are telling their issues to generally its told the cm but they all now know who the real peoples leader is whether you agree or not this is the reality 2026 we will see eps as the chief minister of tamil nadu,Fri Feb 07 17:16:47 +0000 2025,82,353,Tamil Nadu Elections 2026
14,Vasanth Lakshman,there is a narrative that is being set that without alliance will not be able to win the 2026 tn assembly elections thats not true admk will anyways win the 2026 elections people are eagerly waiting to elect admk and back to power agree,Sun Feb 09 13:40:39 +0000 2025,46,234,Tamil Nadu Elections 2026
15,Vetri Vel Mahesh.... 🪷🪷🪷😍,my prediction in tamilnadu after candidate list dmk 23 inc 8 others 8 dmk 39 and 24 seats bjp 21 pmk 7 others 5 bjp 33 and 15 seats admk 16 dmdk 25 others 05 admk 19 and 0 seats ntk 6 and 0 seats others 3 pudhucherry bjp 1 51 inc 039,Fri Mar 22 15:25:37 +0000 2024,185,735,Tamil Nadu Elections 2026
16,Political Views,if bjp and admk form an alliance for the 2026 tamil nadu election which is unlikely bjp can contest 6075 seats out of 234 in 2019 ls elections bjp had 36 vote share and got 20 seats to contest in 2021 tn elections bjp got 112 vote share in the 2024 ls election,Sun Jan 05 16:27:27 +0000 2025,28,278,Tamil Nadu Elections 2026
17,News Arena India,breaking news bjp might officially declare k annamalai as its cm candidate for 2026 tamil nadu assembly elections,Sun Oct 01 13:40:12 +0000 2023,1835,19192,Tamil Nadu Elections 2026
18,Edwin Shares®️,tamil nadu elections 2026 vs ிழகவெற்றிக்கழகம்,Fri Feb 21 19:45:47 +0000 2025,3,31,Tamil Nadu Elections 2026
19,Savukku Rocks,the man is awaiting for 2026 elections general elections to save tamil nadu,Tue Jan 07 06:53:24 +0000 2025,49,275,Tamil Nadu Elections 2026
20,HarunKanth,vijays game plan for the 2026 tamil nadu elections is all about shaking things up hes launched his party thamizhaga vetri kazhagam tvk with the vaagai flower symbol for victory and two tuskers on a maroon and yellow flag bold and classic tamil pride vibes no doubt,Sun Oct 27 07:09:36 +0000 2024,7,60,Tamil Nadu Elections 2026
21,Prathosh,shri krishna blessing annamalai horoscope and tamil nadu election 2026 eps another side dmk pmk and new entry vijay few more surprise shortly post us 2024 elections hare krishna blessing thanks for patience,Wed Aug 28 07:53:17 +0000 2024,18,234,Tamil Nadu Elections 2026
22,Thinakaran Rajamani,caste atrocity state government used justice k chandrus oneman committees as tools to assuage public anger is the 2026 tamil nadu assembly election the key factor preventing govt from implementing recommendations justice chandru the government doesnt want to,Sun Feb 23 13:01:50 +0000 2025,27,49,Tamil Nadu Elections 2026
23,The Random Guy,we will give a befitting reply to dmk in the 2026 assembly elections k annamalai president bjp tamil nadu,Wed Feb 26 11:26:06 +0000 2025,0,6,Tamil Nadu Elections 2026
24,📈🛡️ HUNTER 🔰📉,get ready thalapathy nations he will comeback cinema after election to rule tamil nadu he will continue the success in cinema amp politics after 2026 just wait amp watch it brother,Wed Feb 26 09:57:22 +0000 2025,3,10,Tamil Nadu Elections 2026
25,Pagan Advocate,20262027 will be an important phase of elections cycle and many parties will be very strong in retaining their govt in the state major elections to be held west bengal tamil nadu assam kerala by the end of 2026 most of the district delimitation will be done,Thu Jan 23 13:16:58 +0000 2025,3,64,Tamil Nadu Elections 2026
26,MADE EASY,indias new chief election commissioner gyanesh kumar is the 26th chief election commissioner first under the new selection law his tenure lasts till jan 26 2029 overseeing key elections like bihar 2025 tamil nadu amp west bengal 2026 iit kanpur harvard alumnus amp,Wed Feb 19 12:07:44 +0000 2025,0,2,Tamil Nadu Elections 2026
27,Siddharth's Echelon,thalapathy held his first political rally and speech yesterday in tamil nadu he has launched his political party tvk earlier lacs of fans came to see and listen to him a car used in actor vijays movie goat had registration number tn07 cm 2026 tamil nadu has elections in,Tue Oct 29 10:38:31 +0000 2024,0,29,Tamil Nadu Elections 2026
28,Vijay Fans Trends,in 1967 tamil nadu witnessed a massive political shift followed by another in 1977 these elections proved the power of the people driven by the relentless efforts of those who stood firm in 2026 we will carve a new path of political leadership with the same,Sun Feb 02 03:59:29 +0000 2025,407,1233,Tamil Nadu Elections 2026
29,The Herd,vijays masterstroke tvk to field 120 district secretaries in 2026 tamil nadu elections in a bold and unprecedented move tamilaga vettri kazhagam tvk leader vijay has devised a powerful strategy for the 2026 tamil nadu assembly electionsfielding all 120 district,Sat Feb 08 13:29:42 +0000 2025,0,0,Tamil Nadu Elections 2026
30,ANI,chennai tamil nadu aiadmk leader d jayakumar says aiadmk organizational secretary and senior leader says it may be their bjp wish to have an alliance with aiadmk but no alliance with bjp will be formed in 2026 assembly elections this is aiadmks political stand,Mon Jan 27 12:41:59 +0000 2025,54,265,Tamil Nadu Elections 2026
31,मैं हूँ Sanatani 🇮🇳 🚩🚩,we will give a befitting reply to dmk in the 2026 assembly elections k annamalai president bjp tamil nadu,Wed Feb 26 11:37:50 +0000 2025,64,469,Tamil Nadu Elections 2026
32,Muhammad Bin Tughlaq,central bjp and annamalai are on the same page that facing 2026 without alliance from admk or dmk both shan and modi think that even if dmk comes back in 2026 dmk has to face a double incumbency in 2029 weaked admk bjp can get better negotiation from weak admk and maybe,Wed Jan 08 10:46:06 +0000 2025,149,747,Tamil Nadu Elections 2026
33,Varun,in tamil nadu nda can win max 06 seats on candidate strength bjp 3 ctv ally 3 rdt if bjp win 4 seat bjp will win gt10 seats in 2026 wo grand alliance 5 seat existential crisis of admk 6 seat checkmate to dmk 7 seat tn is not far away for bjp,Fri May 17 06:50:12 +0000 2024,68,535,Tamil Nadu Elections 2026
34,Prashanth Kini,annamalai will become opposition leader of tamilnadu in 2026,Sun Dec 29 11:50:25 +0000 2024,111,1329,Tamil Nadu Elections 2026
35,Zephyr,what about bjps performance in tamil nadus 2026 assembly elections explain thoroughly with data to backup your stance,Fri Feb 28 05:22:49 +0000 2025,0,1,Tamil Nadu Elections 2026
36,The Random Guy,we will give a befitting reply to dmk in the 2026 assembly elections k annamalai president bjp tamil nadu,Thu Dec 26 15:14:01 +0000 2024,32,282,Tamil Nadu Elections 2026
37,K.T. Rajasingham,renowned election strategist prashant kishor recently met actor turned politician and chief of tvk vijay in chennai according to the reports prashant kishor assured vijay of his support and guidance for tvks victory in the 2026 tamil nadu assembly elections,Thu Feb 13 02:41:29 +0000 2025,0,0,Tamil Nadu Elections 2026
38,Vasanth Lakshman,the fun begins from 31st jan 2025 sleepless nights begins for many in tn and delhi this is going to be the real game changer for the 2026 assembly elections in tamil nadu,Thu Jan 23 09:10:41 +0000 2025,38,179,Tamil Nadu Elections 2026
39,George 🍿🎥,will be the central figure in tamil nadu 2026 assembly elevations reporter mani,Fri Nov 08 17:26:55 +0000 2024,449,2239,Tamil Nadu Elections 2026
40,Vasanth Lakshman,2026 its going to be and back to rule after pongal eps will start his visit to all the 234 constituencies this will be the start of the election campaign,Wed Jan 01 06:27:19 +0000 2025,83,385,Tamil Nadu Elections 2026
41,Madhav kumar,actorpolitician and tamilaga vettri kazhagam tvk chief vijay marked his partys first anniversary with a grand public meeting in mahabalipuram setting the stage for a political showdown ahead of tamil nadus 2026 elections sharing the stage with election strategist,Wed Feb 26 11:04:16 +0000 2025,0,1,Tamil Nadu Elections 2026
42,Bharathiya Citizen 🇮🇳,praying god almighty to see the similar message from tamil nadu too in 2026 after assembly elections from the anti hindu anti brahmin scoundrel of the most corrupted family party which is famous for their scientific corruption practices looting tamil nadu,Sat Feb 08 10:46:27 +0000 2025,0,2,Tamil Nadu Elections 2026
43,Forum Digitalpolitics,digital politics mini conclave tiruppurjoin 7 political leaders to discuss how tech and ai will shape tamil nadus 2026 elections tiruppur 8th march 2025 3 pm register nowbe part of the digital revolution,Thu Feb 27 11:06:54 +0000 2025,0,2,Tamil Nadu Elections 2026
